KORAT	0.173427519507839
KORAN	0.171285558200148
PODAR	0.166715165628572
SONAR	0.166431977354262
SORLI	0.16571252078189
KATOR	0.164438173547496
SOMAR	0.163521469687673
SOVAI	0.163521469687673
KOBAR	0.163118770908058
KORIT	0.161721631486473
SADOR	0.161495737203402
SODAM	0.161433520689336
VORAM	0.160894150295393
MARIO	0.160275402278362
MARLO	0.159896427971539
KANDO	0.159780199148119
KAIDO	0.159159810290145
SOTAM	0.158238183907494
MOLAR	0.15818417159814
KADOM	0.157725819668229
TARLO	0.157671807358875
VORAN	0.157383696561737
POGAR	0.157321480047671
VORTI	0.157237179901755
KARYO	0.157125873601162
SOBAR	0.156980997782122
KORTA	0.156304955773852
SAILO	0.156102785963573
KOPAM	0.155952987621706
KOSLI	0.155921058944202
SARKO	0.155504480737449
KORPI	0.155010918448148
SAVIO	0.154960187820679
KORAR	0.154677964473584
SAROY	0.154412613222024
HARLO	0.154217006775515
HORAM	0.154018118647121
SONTR	0.153635862658414
PORIM	0.15232630506463
KOREA	0.152106974145329
SAGOR	0.152102051622501
KORUM	0.152009547271873
VOPAR	0.151958816644404
TOMAI	0.151567603751386
SOTER	0.151151778244232
SORLA	0.150878435015576
KIRLO	0.150875153333691
GOVAI	0.150846506338072
SONDI	0.150497819867811
SORTA	0.150167182647917
SOVAY	0.14998217394666
GORDI	0.149956808632926
PAVLO	0.149955167791983
PODER	0.1497210693042
KATHO	0.149707189877063
MORAL	0.149622889731147
KOXEI	0.149579475167045
VALOR	0.149535307903346
MODLI	0.149527103698634
VORIM	0.149188262274027
SORPI	0.148873145322213
VANOR	0.148822414694744
PORIN	0.148815851330974
KORUN	0.148499093538218
SODIT	0.148359140242005
KAYDO	0.148188899109231
PARVO	0.148106239804257
SADON	0.148077592808637
RADIO	0.147976131553699
PORKI	0.147733828861204
SOTAK	0.147224746303823
SADHO	0.146764753532969
MARLI	0.146673890023283
KOLEM	0.146380856703319
TODAY	0.145848049673146
MOTAN	0.145767031209115
KOXIM	0.145728539167841
BODLI	0.145555016353181
SOTRI	0.145310320120146
MOLAN	0.144766027203376
KAPOT	0.144739021048698
MANDO	0.14468172705746
SORLE	0.144585941024947
VAGLO	0.144474634724354
NATOR	0.144116991349782
BORIM	0.144019564476327
TOKAM	0.143828880552645
TORUI	0.14382559887076
HATOR	0.143660280260813
TOYAR	0.143655357737986
HOZAR	0.143539128914565
PAULO	0.143392612254583
VOTER	0.143387689731756
DOGAM	0.143193724126189
BAILO	0.143169999653397
SODTA	0.142942464529384
KOPIT	0.142878607174375
MANEO	0.142853241860641
SOBAY	0.142673155682212
SORUN	0.142361320412282
SARKI	0.142281942789193
KODDI	0.142168319733931
SOKUR	0.142135426129211
VAPOR	0.142113342497361
SIMAO	0.14177778275464
VOXIR	0.141734368190539
KAGOD	0.141597696576211
SAREM	0.141586210689614
MONDI	0.141537120903087
VOSTI	0.141307944938131
MORTA	0.141206483683193
PORIS	0.141167991641919
KALLO	0.141116585100722
TOKLI	0.140883162526667
FATOR	0.140798862380751
RAVLO	0.140545961943003
KODEL	0.140502547378901
SAMKO	0.140460020956144
KITLO	0.140455098433317
KOXEM	0.140440330864835
SAMON	0.140257851145865
KORPA	0.140176832681834
GASOR	0.14011625700871
SOBER	0.139986901457751
ZAITO	0.139804421738781
HAROY	0.139772493061277
MOGAN	0.139568682410056
ZORUI	0.139423806591016
MAZOR	0.139373075963547
XARTI	0.139364871758834
SADDO	0.139175152762368
SONIA	0.139123457207683
HARSO	0.139007228384263
LOKAM	0.138975299706759
KOTTI	0.138972982952089
SOMAZ	0.138854148360511
SOLID	0.138796854369272
KOSAK	0.138748729509961
NASLO	0.138744482900861
SODEA	0.138744482900861
BOREM	0.138731356173321
SODIK	0.138714195064299
TOSLI	0.138597966240878
KOMBI	0.138508743572135
POTIN	0.1383957964306
SATOL	0.138318059648453
DORJI	0.138309855443741
BOLDI	0.138277926766237
MOTAK	0.138264047339099
BOSIR	0.137998020173812
GOMLI	0.137993097650985
SOSLI	0.13782710312731
PODVI	0.137736915531352
BONDI	0.137565033557635
SORKA	0.137525788816762
KAMNI	0.137453727257042
GORMI	0.137428361943307
SOVEM	0.137388229061091
GOVAY	0.13730721059706
MOLAK	0.13726304333336
SOKLA	0.137234396337741
IONTR	0.137119808355263
TOREN	0.136968369172453
FAVOR	0.136943003858719
ZALEO	0.136939722176834
PASOT	0.136888991549364
PORDE	0.13687914650371
PARTY	0.136757995157462
PAVLI	0.136732629843728
ZOMAT	0.136658174743466
POTEM	0.13661804186125
MONAK	0.136550150124758
MARIT	0.136545227601931
ZAGOR	0.136514939765369
SORLO	0.13645532901946
NORSI	0.13631933331886
SOMIA	0.136212949541094
VAFOR	0.136086875672019
PAVTI	0.136021377476068
PADOK	0.135948563216749
XOKTI	0.135798764874882
MAJOR	0.13577504040209
GAZOR	0.13565881157867
NODIM	0.135544223596192
FAIDO	0.135520499123399
PAVOY	0.135510654077745
LOKAN	0.135464845973103
DOXER	0.135364137417763
VOTIN	0.135257753639997
FOSAM	0.135227465803435
SODUN	0.135136602293749
HORVI	0.13494755921101
KOSLE	0.134794479187258
SONGI	0.134683172886665
MAROG	0.134580070790784
PADDO	0.134549107040495
KAMIN	0.134457278603594
SADEM	0.134361492571081
TOLIM	0.134345972303001
MATSO	0.134266594679912
DOTIN	0.134175731170227
MAROP	0.134067706551518
DONUI	0.134030855351187
SOBIT	0.133998926673683
FORTY	0.133960434632409
SOMPI	0.133828685540908
VAREM	0.133822122177138
PADRI	0.133801679386231
