ARIEL	664.21
FRERE	664.20
PRATY	664.17
COAST	664.13
CLADE	664.13
DARRE	664.08
DRIER	664.05
SANDY	664.00
BLORE	663.96
RAZEE	663.94
SAITH	663.93
MATEY	663.91
CRIPE	663.90
SNIDE	663.88
GARRE	663.87
CENSE	663.82
SOWER	663.81
BRINY	663.81
WEISE	663.80
CEAZE	663.78
SPACY	663.74
GOIER	663.73
BREER	663.54
LEANY	663.46
GOARY	663.41
STONY	663.36
DOOCE	663.33
GLACE	663.32
FEESE	663.30
SWALY	663.25
SHADY	663.22
POLEY	663.15
CLAME	663.14
FRAME	663.14
CROME	663.05
BLITE	663.04
PEATY	662.96
MARSE	662.96
TOUSE	662.94
SORES	662.88
TUILE	662.84
TORTE	662.82
CARNY	662.80
FAIRY	662.78
SPAKE	662.75
SCRAE	662.75
STIME	662.75
SWAGE	662.72
SEFER	662.71
SEWER	662.71
PANNE	662.70
SADHE	662.68
SIENT	662.52
DEARY	662.51
POAKE	662.49
SOLED	662.46
SANES	662.44
GRESE	662.44
ALARY	662.38
DRERE	662.34
SINGE	662.31
CHINE	662.31
LEARY	662.29
SLEEK	662.26
MEANY	662.25
SKITE	662.23
TRIDE	662.22
SHEEL	662.21
STORY	662.19
TATIE	662.15
NOISE	662.14
SEGUE	662.08
GRADE	662.06
BOOAY	662.02
MARLE	661.96
WANEY	661.94
SLOOT	661.92
WOOSE	661.91
BOUSE	661.90
SHIED	661.89
BERET	661.87
SERES	661.78
SUCRE	661.71
SCAPE	661.70
RARER	661.70
TEAED	661.65
CARRY	661.63
PARER	661.56
FREET	661.48
FARCE	661.43
SHOVE	661.43
URINE	661.43
SEDGE	661.37
CATER	661.37
SIDER	661.35
ALBEE	661.29
GEESE	661.23
DAISY	661.23
LEESE	661.21
BRIDE	661.18
PERSE	661.17
SLOES	661.14
DEERE	661.13
SAMEN	661.13
TERCE	661.12
GRAME	661.07
PHASE	661.05
BRULE	661.00
FRAPE	661.00
PEECE	660.99
TONNE	660.98
DAIRY	660.92
BOULE	660.90
RORIE	660.81
WRITE	660.78
IRONE	660.78
SNIPE	660.75
PHARE	660.74
CONTE	660.70
LAIRY	660.69
FOLEY	660.64
BLUEY	660.63
START	660.63
STIPE	660.60
SIRED	660.45
CHILE	660.44
MEALY	660.38
PEWEE	660.29
TRANT	660.29
MONEY	660.26
SPINY	660.23
DAILY	660.23
BEIGE	660.21
SUNNY	660.10
TOAZE	660.07
GAILY	660.01
SPEER	659.97
BROSY	659.95
BONNE	659.94
SOUCT	659.94
SONAR	659.94
SILLY	659.92
TENNE	659.88
SWEET	659.84
COADY	659.71
SATES	659.60
SLOPY	659.57
REAVE	659.56
SALES	659.53
GOATY	659.49
CADRE	659.42
GREET	659.41
SALEP	659.37
TOAST	659.32
COACT	659.31
SKIER	659.26
BRANT	659.25
TRODE	659.22
BIALY	659.18
SHAKY	659.17
NOOSE	659.14
DRAPE	659.14
BRAZE	659.14
PRUNE	659.13
CASTE	659.13
TRIPE	659.09
SPIRY	659.06
SAOLA	659.06
CAKEY	659.05
FARER	659.04
TENSE	659.02
TEAZE	658.97
AIYEE	658.97
GRAPE	658.93
PACEY	658.92
SHOED	658.89
SLASH	658.88
BENNE	658.84
SAVOY	658.82
BORER	658.80
CREEL	658.80
ZOOEY	658.79
SEXER	658.79
SKENE	658.72
MAAED	658.67
MORAE	658.65
LEVEE	658.62
TASSE	658.55
CRIED	658.48
SHIST	658.46
CHOSE	658.45
BRAST	658.39
ROUSE	658.32
BOAST	658.28
BLADE	658.28
TELAE	658.28
ROILY	658.26
SPAED	658.25
TRUCE	658.22
DRAKE	658.22
TRIKE	658.17
SHIRT	658.15
CHORE	658.14
CADIE	658.12
CLAVE	658.12
POSEY	658.01
SPIEL	657.98
BOART	657.97
SEANS	657.94
SUENT	657.92
DORSE	657.91
SLAIN	657.90
SOARS	657.88
WARRE	657.84
TRAIT	657.81
WRIER	657.80
WROTE	657.78
BRUTE	657.77
SARAN	657.73
STIVE	657.72
GORSE	657.69
SHOAT	657.63
GRECE	657.62
SPIDE	657.61
STOPE	657.61
ALLEY	657.54
BASSE	657.51
COVEY	657.50
THINE	657.50
TAINT	657.48
BONIE	657.47
CUVEE	657.46
PRIDE	657.45
GERNE	657.45
CREME	657.44
SPULE	657.43
HOARY	657.42
MOTEY	657.42
SAICK	657.39
VOILE	657.39
MORNE	657.33
ROULE	657.31
FREER	657.30
BLAME	657.29
EERIE	657.29
ZAIRE	657.24
REUSE	657.21
SOUPY	657.21
BROME	657.20
DARER	657.18
BEAST	657.18
SHEEN	657.17
POULE	657.17
RANCE	657.16
MEATY	657.16
ELITE	657.04
SOLAR	657.03
PANCE	657.01
BARNY	656.95
SNOKE	656.83
TARRY	656.82
FLITE	656.79
SATEM	656.79
LAITY	656.77
SEARS	656.77
STAGY	656.75
CADET	656.70
SILTY	656.70
STOKE	656.69
CRAPY	656.68
TATER	656.56
TALER	656.49
MORSE	656.47
SCUSE	656.47
PRIME	656.46
STARR	656.45
KOINE	656.41
FALSE	656.41
RONNE	656.36
CUTEY	656.35
PERCE	656.35
SAINS	656.35
BAIZE	656.33
URITE	656.33
PLIER	656.32
CORNY	656.31
SABED	656.28
SORAL	656.28
WEARY	656.27
DRAVE	656.25
PROSY	656.22
SLUED	656.21
BOGEY	656.10
TROPE	656.10
SEALS	656.08
GRAVE	656.04
MANSE	656.03
TENET	655.98
SONES	655.95
LOAVE	655.93
CAPLE	655.90
PALET	655.89
CANNY	655.87
PEONY	655.87
SURED	655.85
TRUER	655.84
URDEE	655.83
SISSY	655.78
BARRY	655.78
CESSE	655.76
SWEER	655.66
BOOTY	655.62
TARGE	655.60
GERLE	655.59
FORTE	655.53
CABRE	655.53
STEEL	655.50
HONEY	655.50
FUSEE	655.45
BALER	655.45
DREER	655.44
CURSE	655.41
COOED	655.38
SLEEP	655.38
MERSE	655.36
SULLY	655.32
CREPE	655.30
